Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
DYRK,-0.9416666666666668,20,KRSA,0.7507820646506778,4,CMGC,DYRK,DYRK2,DYRK4
DYRK,-0.9416666666666668,20,KRSA,0.7507820646506778,4,CMGC,DYRK,HIPK,HIPK1
DYRK,-0.9416666666666668,20,KRSA,0.7507820646506778,4,CMGC,DYRK,HIPK,HIPK2
DYRK,-0.9416666666666668,20,KRSA,0.7507820646506778,4,CMGC,DYRK,HIPK,HIPK3
DYRK,-0.9416666666666668,20,KRSA,0.7507820646506778,4,CMGC,DYRK,HIPK,HIPK4
DYRK,-0.9416666666666668,20,KRSA,0.7507820646506778,4,CMGC,DYRK,PRP4,PRPF4B
MTOR,-0.6791666666666667,28,KRSA,0.6506777893639207,3,ATYPICAL,PIKK,FRAP,MTOR
MST,0.075,74,KRSA,0.07507820646506778,1,STE,STE20,MST,STK3
MST,0.075,74,KRSA,0.07507820646506778,1,STE,STE20,MST,STK4
CAMK1,0.1783333333333333,69,KRSA,0.13764337851929093,1,CAMK,CAMK1,CAMK1,CAMK1
CAMK1,0.1783333333333333,69,KRSA,0.13764337851929093,1,CAMK,CAMK1,CAMK1,CAMK1D
CAMK1,0.1783333333333333,69,KRSA,0.13764337851929093,1,CAMK,CAMK1,CAMK1,CAMK1G
CAMK1,0.1783333333333333,69,KRSA,0.13764337851929093,1,CAMK,CAMK1,CAMK1,CAMK4
CAMK1,0.1783333333333333,69,KRSA,0.13764337851929093,1,CAMK,CAMK1,CAMK1,PNCK
ULK,-0.485,43,KRSA,0.4629822732012513,2,OTHER,ULK,FUSED,STK36
ULK,-0.485,43,KRSA,0.4629822732012513,2,OTHER,ULK,ULK,ULK1
ULK,-0.485,43,KRSA,0.4629822732012513,2,OTHER,ULK,ULK,ULK2
ULK,-0.485,43,KRSA,0.4629822732012513,2,OTHER,ULK,ULK,ULK3
ULK,-0.485,43,KRSA,0.4629822732012513,2,OTHER,ULK,ULK,ULK4
KHS,-0.31583333333333335,62,KRSA,0.22523461939520334,1,STE,STE20,KHS,MAP4K1
KHS,-0.31583333333333335,62,KRSA,0.22523461939520334,1,STE,STE20,KHS,MAP4K2
KHS,-0.31583333333333335,62,KRSA,0.22523461939520334,1,STE,STE20,KHS,MAP4K3
KHS,-0.31583333333333335,62,KRSA,0.22523461939520334,1,STE,STE20,KHS,MAP4K5
CAMKK,-0.4766666666666667,48,KRSA,0.40041710114702816,2,OTHER,CAMKK,META,CAMKK1
CAMKK,-0.4766666666666667,48,KRSA,0.40041710114702816,2,OTHER,CAMKK,META,CAMKK2
PRKDC,-0.63,32,KRSA,0.6006256517205423,3,ATYPICAL,PIKK,DNAPK,PRKDC
NIK,-0.48583333333333334,42,KRSA,0.4754953076120959,2,STE,STE-UNIQUE,STE-UNIQUE,MAP3K14
FRAY,-1.2325,12,KRSA,0.8508863399374348,4,STE,STE20,FRAY,OXSR1
FRAY,-1.2325,12,KRSA,0.8508863399374348,4,STE,STE20,FRAY,STK39
SLK,0.2733333333333333,66,KRSA,0.17518248175182483,1,STE,STE20,SLK,SLK
SLK,0.2733333333333333,66,KRSA,0.17518248175182483,1,STE,STE20,SLK,STK10
PASK,-0.47,51,KRSA,0.36287799791449427,2,CAMK,CAMKL,PASK,PASK
CLK,-0.4733333333333334,49,KRSA,0.38790406673618355,2,CMGC,CLK,CLK,CLK1
CLK,-0.4733333333333334,49,KRSA,0.38790406673618355,2,CMGC,CLK,CLK,CLK2
CLK,-0.4733333333333334,49,KRSA,0.38790406673618355,2,CMGC,CLK,CLK,CLK3
CLK,-0.4733333333333334,49,KRSA,0.38790406673618355,2,CMGC,CLK,CLK,CLK4
BRSK,0.4533333333333333,53,KRSA,0.337851929092805,2,CAMK,CAMKL,BRSK,BRSK1
BRSK,0.4533333333333333,53,KRSA,0.337851929092805,2,CAMK,CAMKL,BRSK,BRSK2
BUD32,-0.4816666666666667,45,KRSA,0.43795620437956206,2,OTHER,BUD32,BUD32,TP53RK
TAO,0.7341666666666667,23,KRSA,0.7132429614181439,3,STE,STE20,TAO,TAOK1
TAO,0.7341666666666667,23,KRSA,0.7132429614181439,3,STE,STE20,TAO,TAOK2
TAO,0.7341666666666667,23,KRSA,0.7132429614181439,3,STE,STE20,TAO,TAOK3
MOS,0.9475,19,KRSA,0.7632950990615224,4,OTHER,MOS,MOS,MOS
WNK,-0.47833333333333333,46,KRSA,0.4254431699687174,2,OTHER,WNK,WNK,WNK1
WNK,-0.47833333333333333,46,KRSA,0.4254431699687174,2,OTHER,WNK,WNK,WNK2
WNK,-0.47833333333333333,46,KRSA,0.4254431699687174,2,OTHER,WNK,WNK,WNK3
WNK,-0.47833333333333333,46,KRSA,0.4254431699687174,2,OTHER,WNK,WNK,WNK4
RSK,-0.4825,44,KRSA,0.4504692387904067,2,AGC,RSK,RSK,RPS6KA1
RSK,-0.4825,44,KRSA,0.4504692387904067,2,AGC,RSK,RSK,RPS6KA2
RSK,-0.4825,44,KRSA,0.4504692387904067,2,AGC,RSK,RSK,RPS6KA3
RSK,-0.4825,44,KRSA,0.4504692387904067,2,AGC,RSK,MSK,RPS6KA4
RSK,-0.4825,44,KRSA,0.4504692387904067,2,AGC,RSK,MSK,RPS6KA5
RSK,-0.4825,44,KRSA,0.4504692387904067,2,AGC,RSK,RSK,RPS6KA6
RSK,-0.4825,44,KRSA,0.4504692387904067,2,AGC,RSK,P70,RPS6KB1
RSK,-0.4825,44,KRSA,0.4504692387904067,2,AGC,RSK,P70,RPS6KB2
MLK,-0.6124999999999999,33,KRSA,0.5881126173096975,3,TKL,MLK,ILK,ILK
MLK,-0.6124999999999999,33,KRSA,0.5881126173096975,3,TKL,MLK,MLK,MAP3K10
MLK,-0.6124999999999999,33,KRSA,0.5881126173096975,3,TKL,MLK,MLK,MAP3K11
MLK,-0.6124999999999999,33,KRSA,0.5881126173096975,3,TKL,MLK,LZK,MAP3K12
MLK,-0.6124999999999999,33,KRSA,0.5881126173096975,3,TKL,MLK,LZK,MAP3K13
MLK,-0.6124999999999999,33,KRSA,0.5881126173096975,3,TKL,MLK,MLK,MAP3K9
MLK,-0.6124999999999999,33,KRSA,0.5881126173096975,3,TKL,MLK,HH498,TNNI3K
PKA,-0.01000000000000004,79,KRSA,0.01251303441084463,1,AGC,PKA,PKA,PRKACA
PKA,-0.01000000000000004,79,KRSA,0.01251303441084463,1,AGC,PKA,PKA,PRKACB
PKA,-0.01000000000000004,79,KRSA,0.01251303441084463,1,AGC,PKA,PKA,PRKACG
PKA,-0.01000000000000004,79,KRSA,0.01251303441084463,1,AGC,PKA,PKA,PRKX
PKA,-0.01000000000000004,79,KRSA,0.01251303441084463,1,AGC,PKA,PKA,PRKY
MAPKAPK,-0.6891666666666667,25,KRSA,0.6882168925964547,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK,-0.6891666666666667,25,KRSA,0.6882168925964547,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK,-0.6891666666666667,25,KRSA,0.6882168925964547,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MAPKAPK,-0.6891666666666667,25,KRSA,0.6882168925964547,3,CAMK,MAPKAPK,MNK,MKNK1
MAPKAPK,-0.6891666666666667,25,KRSA,0.6882168925964547,3,CAMK,MAPKAPK,MNK,MKNK2
PAKA,-1.055,15,KRSA,0.8133472367049009,4,STE,STE20,PAKA,PAK1
PAKA,-1.055,15,KRSA,0.8133472367049009,4,STE,STE20,PAKA,PAK2
PAKA,-1.055,15,KRSA,0.8133472367049009,4,STE,STE20,PAKA,PAK3
RAD53,0.06666666666666665,75,KRSA,0.06256517205422316,1,CAMK,RAD53,RAD53,CHEK2
RIPK,-0.29500000000000004,64,KRSA,0.20020855057351408,1,TKL,RIPK,RIPK,ANKK1
RIPK,-0.29500000000000004,64,KRSA,0.20020855057351408,1,TKL,RIPK,RIPK,RIPK1
RIPK,-0.29500000000000004,64,KRSA,0.20020855057351408,1,TKL,RIPK,RIPK,RIPK2
RIPK,-0.29500000000000004,64,KRSA,0.20020855057351408,1,TKL,RIPK,RIPK,RIPK3
RIPK,-0.29500000000000004,64,KRSA,0.20020855057351408,1,TKL,RIPK,RIPK,RIPK4
PKD,-0.3908333333333333,58,KRSA,0.27528675703858185,2,CAMK,PKD,PKD,PRKD1
PKD,-0.3908333333333333,58,KRSA,0.27528675703858185,2,CAMK,PKD,PKD,PRKD2
PKD,-0.3908333333333333,58,KRSA,0.27528675703858185,2,CAMK,PKD,PKD,PRKD3
PLK,-0.9308333333333332,21,KRSA,0.7382690302398331,3,NA,NA,NA,PLK5
PLK,-0.9308333333333332,21,KRSA,0.7382690302398331,3,OTHER,PLK,PLK1,PLK1
PLK,-0.9308333333333332,21,KRSA,0.7382690302398331,3,OTHER,PLK,PLK2,PLK2
PLK,-0.9308333333333332,21,KRSA,0.7382690302398331,3,OTHER,PLK,PLK2,PLK3
PLK,-0.9308333333333332,21,KRSA,0.7382690302398331,3,OTHER,PLK,SAK,PLK4
PHK,-2.26,2,KRSA,0.9760166840458812,4,CAMK,PHK,PHK,PHKG1
PHK,-2.26,2,KRSA,0.9760166840458812,4,CAMK,PHK,PHK,PHKG2
PKG,0.07750000000000005,73,KRSA,0.08759124087591241,1,AGC,PKG,PKG,PRKG1
PKG,0.07750000000000005,73,KRSA,0.08759124087591241,1,AGC,PKG,PKG,PRKG2
STE7,-0.645,31,KRSA,0.6131386861313869,3,STE,STE7,MEK1,MAP2K1
STE7,-0.645,31,KRSA,0.6131386861313869,3,STE,STE7,MEK1,MAP2K2
STE7,-0.645,31,KRSA,0.6131386861313869,3,STE,STE7,MEK3,MAP2K3
STE7,-0.645,31,KRSA,0.6131386861313869,3,STE,STE7,MEK4,MAP2K4
STE7,-0.645,31,KRSA,0.6131386861313869,3,STE,STE7,MEK5,MAP2K5
STE7,-0.645,31,KRSA,0.6131386861313869,3,STE,STE7,MEK3,MAP2K6
STE7,-0.645,31,KRSA,0.6131386861313869,3,STE,STE7,MEK7,MAP2K7
IKK,-1.1033333333333333,13,KRSA,0.8383733055265902,4,OTHER,IKK,IKK,CHUK
IKK,-1.1033333333333333,13,KRSA,0.8383733055265902,4,OTHER,IKK,IKK,IKBKB
IKK,-1.1033333333333333,13,KRSA,0.8383733055265902,4,OTHER,IKK,IKK,IKBKE
IKK,-1.1033333333333333,13,KRSA,0.8383733055265902,4,OTHER,IKK,IKK,TBK1
PKA,-0.01000000000000004,79,KRSA,0.01251303441084463,1,AGC,PKA,PKA,PRKACA
PKA,-0.01000000000000004,79,KRSA,0.01251303441084463,1,AGC,PKA,PKA,PRKACB
PKA,-0.01000000000000004,79,KRSA,0.01251303441084463,1,AGC,PKA,PKA,PRKACG
PKA,-0.01000000000000004,79,KRSA,0.01251303441084463,1,AGC,PKA,PKA,PRKX
PKA,-0.01000000000000004,79,KRSA,0.01251303441084463,1,AGC,PKA,PKA,PRKY
PDHK,-1.3458333333333332,9,KRSA,0.8884254431699687,4,ATYPICAL,PDHK,BCKDK,BCKDK
PDHK,-1.3458333333333332,9,KRSA,0.8884254431699687,4,ATYPICAL,PDHK,PDHK,PDK2
PDHK,-1.3458333333333332,9,KRSA,0.8884254431699687,4,ATYPICAL,PDHK,PDHK,PDK3
PDHK,-1.3458333333333332,9,KRSA,0.8884254431699687,4,ATYPICAL,PDHK,PDHK,PDK4
PDK1,-0.9783333333333332,18,KRSA,0.7758081334723671,4,ATYPICAL,PDHK,PDHK,PDK1
PDK1,-0.9783333333333332,18,KRSA,0.7758081334723671,4,AGC,PDK1,PDK1,PDPK1
PIM,-0.11499999999999998,71,KRSA,0.11261730969760167,1,CAMK,PIM,PIM,PIM1
PIM,-0.11499999999999998,71,KRSA,0.11261730969760167,1,CAMK,PIM,PIM,PIM2
PIM,-0.11499999999999998,71,KRSA,0.11261730969760167,1,CAMK,PIM,PIM,PIM3
QIK,-1.765,5,KRSA,0.9384775808133472,4,CAMK,CAMKL,QIK,SIK1
QIK,-1.765,5,KRSA,0.9384775808133472,4,CAMK,CAMKL,QIK,SIK2
RSK,-0.4825,44,KRSA,0.4504692387904067,2,AGC,RSK,RSK,RPS6KA1
RSK,-0.4825,44,KRSA,0.4504692387904067,2,AGC,RSK,RSK,RPS6KA2
RSK,-0.4825,44,KRSA,0.4504692387904067,2,AGC,RSK,RSK,RPS6KA3
RSK,-0.4825,44,KRSA,0.4504692387904067,2,AGC,RSK,MSK,RPS6KA4
RSK,-0.4825,44,KRSA,0.4504692387904067,2,AGC,RSK,MSK,RPS6KA5
RSK,-0.4825,44,KRSA,0.4504692387904067,2,AGC,RSK,RSK,RPS6KA6
RSK,-0.4825,44,KRSA,0.4504692387904067,2,AGC,RSK,P70,RPS6KB1
RSK,-0.4825,44,KRSA,0.4504692387904067,2,AGC,RSK,P70,RPS6KB2
ERK,-1.3383333333333334,10,KRSA,0.8759124087591241,4,CMGC,MAPK,ERK1,MAPK1
ERK,-1.3383333333333334,10,KRSA,0.8759124087591241,4,CMGC,MAPK,ERK7,MAPK15
ERK,-1.3383333333333334,10,KRSA,0.8759124087591241,4,CMGC,MAPK,ERK1,MAPK3
ERK,-1.3383333333333334,10,KRSA,0.8759124087591241,4,CMGC,MAPK,ERK3,MAPK4
ERK,-1.3383333333333334,10,KRSA,0.8759124087591241,4,CMGC,MAPK,ERK3,MAPK6
ERK,-1.3383333333333334,10,KRSA,0.8759124087591241,4,CMGC,MAPK,ERK5,MAPK7
DYRK,-0.9416666666666668,20,KRSA,0.7507820646506778,4,CMGC,DYRK,DYRK1,DYRK1A
DYRK,-0.9416666666666668,20,KRSA,0.7507820646506778,4,CMGC,DYRK,DYRK1,DYRK1B
DYRK,-0.9416666666666668,20,KRSA,0.7507820646506778,4,CMGC,DYRK,DYRK2,DYRK2
DYRK,-0.9416666666666668,20,KRSA,0.7507820646506778,4,CMGC,DYRK,DYRK2,DYRK3
DYRK,-0.9416666666666668,20,KRSA,0.7507820646506778,4,CMGC,DYRK,DYRK2,DYRK4
DYRK,-0.9416666666666668,20,KRSA,0.7507820646506778,4,CMGC,DYRK,HIPK,HIPK1
DYRK,-0.9416666666666668,20,KRSA,0.7507820646506778,4,CMGC,DYRK,HIPK,HIPK2
DYRK,-0.9416666666666668,20,KRSA,0.7507820646506778,4,CMGC,DYRK,HIPK,HIPK3
DYRK,-0.9416666666666668,20,KRSA,0.7507820646506778,4,CMGC,DYRK,HIPK,HIPK4
DYRK,-0.9416666666666668,20,KRSA,0.7507820646506778,4,CMGC,DYRK,PRP4,PRPF4B
P38,-1.5008333333333332,7,KRSA,0.913451511991658,4,CMGC,MAPK,P38,MAPK11
P38,-1.5008333333333332,7,KRSA,0.913451511991658,4,CMGC,MAPK,P38,MAPK12
P38,-1.5008333333333332,7,KRSA,0.913451511991658,4,CMGC,MAPK,P38,MAPK13
P38,-1.5008333333333332,7,KRSA,0.913451511991658,4,CMGC,MAPK,P38,MAPK14
JNK,-1.6424999999999998,6,KRSA,0.9259645464025026,4,CMGC,MAPK,JNK,MAPK10
JNK,-1.6424999999999998,6,KRSA,0.9259645464025026,4,CMGC,MAPK,JNK,MAPK8
JNK,-1.6424999999999998,6,KRSA,0.9259645464025026,4,CMGC,MAPK,JNK,MAPK9
MAPKAPK,-0.6891666666666667,25,KRSA,0.6882168925964547,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK,-0.6891666666666667,25,KRSA,0.6882168925964547,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK,-0.6891666666666667,25,KRSA,0.6882168925964547,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MAPKAPK,-0.6891666666666667,25,KRSA,0.6882168925964547,3,CAMK,MAPKAPK,MNK,MKNK1
MAPKAPK,-0.6891666666666667,25,KRSA,0.6882168925964547,3,CAMK,MAPKAPK,MNK,MKNK2
PEK,-2.171666666666667,3,KRSA,0.9635036496350365,4,OTHER,PEK,HRI,EIF2AK1
PEK,-2.171666666666667,3,KRSA,0.9635036496350365,4,OTHER,PEK,PKR,EIF2AK2
PEK,-2.171666666666667,3,KRSA,0.9635036496350365,4,OTHER,PEK,PEK,EIF2AK3
PEK,-2.171666666666667,3,KRSA,0.9635036496350365,4,OTHER,PEK,GCN2,EIF2AK4
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,CK1,CK1-A,CSNK1A1
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,CK1,CK1-A,CSNK1A1L
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,CK1,CK1-D,CSNK1D
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,CK1,CK1-D,CSNK1E
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,CK1,CK1-G,CSNK1G1
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,CK1,CK1-G,CSNK1G2
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,CK1,CK1-G,CSNK1G3
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,TTBK,TTBK,TTBK1
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,TTBK,TTBK,TTBK2
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,VRK,VRK,VRK3
AKT,-1.0258333333333334,16,KRSA,0.8008342022940563,4,AGC,AKT,AKT,AKT1
AKT,-1.0258333333333334,16,KRSA,0.8008342022940563,4,AGC,AKT,AKT,AKT2
AKT,-1.0258333333333334,16,KRSA,0.8008342022940563,4,AGC,AKT,AKT,AKT3
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CDC2,CDK1
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CDK10,CDK10
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CRK7,CDK12
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CRK7,CDK13
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,PFTAIRE,CDK14
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,PFTAIRE,CDK15
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,PCTAIRE,CDK16
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,PCTAIRE,CDK17
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,PCTAIRE,CDK18
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CDK8,CDK19
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CDC2,CDK2
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CCRK,CDK20
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CDC2,CDK3
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CDK4,CDK4
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CDK5,CDK5
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CDK4,CDK6
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CDK7,CDK7
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CDK8,CDK8
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CDK9,CDK9
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,NA,NA,NA,CDK11A
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,NA,NA,NA,CDK11B
DMPK,-1.3725,8,KRSA,0.9009384775808134,4,AGC,DMPK,GEK,CDC42BPA
DMPK,-1.3725,8,KRSA,0.9009384775808134,4,AGC,DMPK,GEK,CDC42BPB
DMPK,-1.3725,8,KRSA,0.9009384775808134,4,AGC,DMPK,GEK,CDC42BPG
DMPK,-1.3725,8,KRSA,0.9009384775808134,4,AGC,DMPK,CRIK,CIT
DMPK,-1.3725,8,KRSA,0.9009384775808134,4,AGC,DMPK,GEK,DMPK
DMPK,-1.3725,8,KRSA,0.9009384775808134,4,AGC,DMPK,ROCK,ROCK1
DMPK,-1.3725,8,KRSA,0.9009384775808134,4,AGC,DMPK,ROCK,ROCK2
MELK,-0.10750000000000004,72,KRSA,0.10010427528675704,1,CAMK,CAMKL,MELK,MELK
SGK,-0.23916666666666664,67,KRSA,0.16266944734098018,1,AGC,SGK,SGK,SGK1
SGK,-0.23916666666666664,67,KRSA,0.16266944734098018,1,AGC,SGK,SGK,SGK2
SGK,-0.23916666666666664,67,KRSA,0.16266944734098018,1,AGC,SGK,SGK,SGK3
RAF,-1.0108333333333333,17,KRSA,0.7883211678832117,4,TKL,RAF,RAF,ARAF
RAF,-1.0108333333333333,17,KRSA,0.7883211678832117,4,TKL,RAF,RAF,BRAF
RAF,-1.0108333333333333,17,KRSA,0.7883211678832117,4,TKL,RAF,KSR,KSR1
RAF,-1.0108333333333333,17,KRSA,0.7883211678832117,4,TKL,RAF,KSR,KSR2
RAF,-1.0108333333333333,17,KRSA,0.7883211678832117,4,TKL,RAF,RAF,RAF1
MST,0.075,74,KRSA,0.07507820646506778,1,STE,STE20,MST,STK3
MST,0.075,74,KRSA,0.07507820646506778,1,STE,STE20,MST,STK4
MTOR,-0.6791666666666667,28,KRSA,0.6506777893639207,3,ATYPICAL,PIKK,FRAP,MTOR
AMPK,-0.5875,35,KRSA,0.5630865484880083,3,CAMK,CAMKL,AMPK,PRKAA1
AMPK,-0.5875,35,KRSA,0.5630865484880083,3,CAMK,CAMKL,AMPK,PRKAA2
CAMK1,0.1783333333333333,69,KRSA,0.13764337851929093,1,CAMK,CAMK1,CAMK1,CAMK1
CAMK1,0.1783333333333333,69,KRSA,0.13764337851929093,1,CAMK,CAMK1,CAMK1,CAMK1D
CAMK1,0.1783333333333333,69,KRSA,0.13764337851929093,1,CAMK,CAMK1,CAMK1,CAMK1G
CAMK1,0.1783333333333333,69,KRSA,0.13764337851929093,1,CAMK,CAMK1,CAMK1,CAMK4
CAMK1,0.1783333333333333,69,KRSA,0.13764337851929093,1,CAMK,CAMK1,CAMK1,PNCK
DAPK,-0.5575,38,KRSA,0.5255474452554745,3,CAMK,DAPK,DAPK,DAPK1
DAPK,-0.5575,38,KRSA,0.5255474452554745,3,CAMK,DAPK,DAPK,DAPK2
DAPK,-0.5575,38,KRSA,0.5255474452554745,3,CAMK,DAPK,DAPK,DAPK3
DAPK,-0.5575,38,KRSA,0.5255474452554745,3,CAMK,DAPK,DRAK,STK17A
DAPK,-0.5575,38,KRSA,0.5255474452554745,3,CAMK,DAPK,DRAK,STK17B
GSK,-0.3416666666666667,60,KRSA,0.2502606882168926,2,CMGC,GSK,GSK,GSK3A
GSK,-0.3416666666666667,60,KRSA,0.2502606882168926,2,CMGC,GSK,GSK,GSK3B
PKCA,-2.94,1,KRSA,0.9885297184567258,4,AGC,PKC,ALPHA,PRKCA
PKCA,-2.94,1,KRSA,0.9885297184567258,4,AGC,PKC,ALPHA,PRKCB
PKCA,-2.94,1,KRSA,0.9885297184567258,4,AGC,PKC,ALPHA,PRKCG
FRAY,-1.2325,12,KRSA,0.8508863399374348,4,STE,STE20,FRAY,OXSR1
FRAY,-1.2325,12,KRSA,0.8508863399374348,4,STE,STE20,FRAY,STK39
NEK,0.15666666666666665,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK11,NEK11
NEK,0.15666666666666665,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK2,NEK2
NEK,0.15666666666666665,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK1,NEK3
NEK,0.15666666666666665,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK4,NEK4
NEK,0.15666666666666665,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK1,NEK5
NEK,0.15666666666666665,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK6,NEK6
NEK,0.15666666666666665,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK6,NEK7
NEK,0.15666666666666665,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK8,NEK8
NEK,0.15666666666666665,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK8,NEK9
MLK,-0.6124999999999999,33,KRSA,0.5881126173096975,3,TKL,MLK,ILK,ILK
MLK,-0.6124999999999999,33,KRSA,0.5881126173096975,3,TKL,MLK,MLK,MAP3K10
MLK,-0.6124999999999999,33,KRSA,0.5881126173096975,3,TKL,MLK,MLK,MAP3K11
MLK,-0.6124999999999999,33,KRSA,0.5881126173096975,3,TKL,MLK,LZK,MAP3K12
MLK,-0.6124999999999999,33,KRSA,0.5881126173096975,3,TKL,MLK,LZK,MAP3K13
MLK,-0.6124999999999999,33,KRSA,0.5881126173096975,3,TKL,MLK,MLK,MAP3K9
MLK,-0.6124999999999999,33,KRSA,0.5881126173096975,3,TKL,MLK,HH498,TNNI3K
CAMK2,0.585,36,KRSA,0.5505735140771637,3,CAMK,CAMK2,CAMK2,CAMK2A
CAMK2,0.585,36,KRSA,0.5505735140771637,3,CAMK,CAMK2,CAMK2,CAMK2B
CAMK2,0.585,36,KRSA,0.5505735140771637,3,CAMK,CAMK2,CAMK2,CAMK2D
CAMK2,0.585,36,KRSA,0.5505735140771637,3,CAMK,CAMK2,CAMK2,CAMK2G
PKCH,0.8966666666666667,22,KRSA,0.7257559958289885,3,AGC,PKC,ETA,PRKCE
PKCH,0.8966666666666667,22,KRSA,0.7257559958289885,3,AGC,PKC,ETA,PRKCH
PKCD,0.3566666666666667,59,KRSA,0.26277372262773724,2,AGC,PKC,DELTA,PRKCD
PKCD,0.3566666666666667,59,KRSA,0.26277372262773724,2,AGC,PKC,DELTA,PRKCQ
IRAK,0.04833333333333334,76,KRSA,0.05005213764337852,1,TKL,IRAK,IRAK,IRAK1
IRAK,0.04833333333333334,76,KRSA,0.05005213764337852,1,TKL,IRAK,IRAK,IRAK2
IRAK,0.04833333333333334,76,KRSA,0.05005213764337852,1,TKL,IRAK,IRAK,IRAK3
IRAK,0.04833333333333334,76,KRSA,0.05005213764337852,1,TKL,IRAK,IRAK,IRAK4
CHK1,0.01583333333333333,78,KRSA,0.02502606882168926,1,CAMK,CAMKL,CHK1,CHEK1
NMO,-1.3083333333333331,11,KRSA,0.8633993743482794,4,CMGC,MAPK,NMO,NLK
ATR,-0.4183333333333333,55,KRSA,0.31282586027111575,2,ATYPICAL,PIKK,ATR,ATR
GRK,-0.5425,40,KRSA,0.5005213764337852,3,AGC,GRK,GRK,GRK1
GRK,-0.5425,40,KRSA,0.5005213764337852,3,AGC,GRK,GRK,GRK4
GRK,-0.5425,40,KRSA,0.5005213764337852,3,AGC,GRK,GRK,GRK5
GRK,-0.5425,40,KRSA,0.5005213764337852,3,AGC,GRK,GRK,GRK6
GRK,-0.5425,40,KRSA,0.5005213764337852,3,AGC,GRK,GRK,GRK7
PRKDC,-0.63,32,KRSA,0.6006256517205423,3,ATYPICAL,PIKK,DNAPK,PRKDC
LKB,-0.47166666666666673,50,KRSA,0.3753910323253389,2,CAMK,CAMKL,LKB,STK11
PKCI,-0.4616666666666666,52,KRSA,0.35036496350364965,2,AGC,PKC,IOTA,PRKCI
PKCI,-0.4616666666666666,52,KRSA,0.35036496350364965,2,AGC,PKC,IOTA,PRKCZ
AUR,0.005,80,KRSA,0,1,OTHER,AUR,AUR,AURKA
AUR,0.005,80,KRSA,0,1,OTHER,AUR,AUR,AURKB
